Source,Target,Relation
Ironman46720137,MohammadAhet1,friend_of_follower
Ironman46720137,AbdullahArbaab,friend_of_follower
Ironman46720137,dev_arko_sinha,friend_of_follower
Ironman46720137,abedin_anwarul,friend_of_follower
Ironman46720137,MdMehta41974904,friend_of_follower
Ironman46720137,mohammadareef5,friend_of_follower
VandanaFair,@MamataOfficial,follower
AmzadHu87091610,VandanaFair,follower_of_follower
Ganga_Times,VandanaFair,follower_of_follower
ishtyaquensui,VandanaFair,follower_of_follower
VandanaFair,AmzadHu87091610,friend_of_follower
VandanaFair,Ganga_Times,friend_of_follower
VandanaFair,ishtyaquensui,friend_of_follower
atirdude,@MamataOfficial,follower
Shanawazakhtar5,atirdude,follower_of_follower
f66c71da6f8f401,atirdude,follower_of_follower
atirkcmt,atirdude,follower_of_follower
zidaan0001,atirdude,follower_of_follower
CharcoOsmar,atirdude,follower_of_follower
kaleemur_rehman,atirdude,follower_of_follower
aryanayan786,atirdude,follower_of_follower
MumtazK29649061,atirdude,follower_of_follower
shaheem501,atirdude,follower_of_follower
arunkrbharti,atirdude,follower_of_follower
rahilsaif007,atirdude,follower_of_follower
MohdAbid_,atirdude,follower_of_follower
jitprajapati991,atirdude,follower_of_follower
maadurgalogist1,atirdude,follower_of_follower
sunitashrivast3,atirdude,follower_of_follower
sunitashrivast2,atirdude,follower_of_follower
DanishDazzy,atirdude,follower_of_follower
abbas9012300986,atirdude,follower_of_follower
ravitaneja21,atirdude,follower_of_follower
abdullahansari5,atirdude,follower_of_follower
atirdude,Shanawazakhtar5,friend_of_follower
atirdude,f66c71da6f8f401,friend_of_follower
atirdude,atirkcmt,friend_of_follower
atirdude,zidaan0001,friend_of_follower
atirdude,CharcoOsmar,friend_of_follower
atirdude,kaleemur_rehman,friend_of_follower
atirdude,aryanayan786,friend_of_follower
atirdude,MumtazK29649061,friend_of_follower
atirdude,shaheem501,friend_of_follower
atirdude,arunkrbharti,friend_of_follower
atirdude,rahilsaif007,friend_of_follower
atirdude,MohdAbid_,friend_of_follower
atirdude,jitprajapati991,friend_of_follower
atirdude,maadurgalogist1,friend_of_follower
atirdude,sunitashrivast3,friend_of_follower
atirdude,sunitashrivast2,friend_of_follower
atirdude,DanishDazzy,friend_of_follower
atirdude,abbas9012300986,friend_of_follower
atirdude,ravitaneja21,friend_of_follower
atirdude,abdullahansari5,friend_of_follower
RaviRajJdu,@MamataOfficial,follower
sureshparjapat0,RaviRajJdu,follower_of_follower
rsmahto7,RaviRajJdu,follower_of_follower
5achinKumar,RaviRajJdu,follower_of_follower
Biharfightsback,RaviRajJdu,follower_of_follower
Devendr53206672,RaviRajJdu,follower_of_follower
Kurmikg,RaviRajJdu,follower_of_follower
RaviRajJdu,sureshparjapat0,friend_of_follower
RaviRajJdu,rsmahto7,friend_of_follower
RaviRajJdu,5achinKumar,friend_of_follower
RaviRajJdu,Biharfightsback,friend_of_follower
RaviRajJdu,Devendr53206672,friend_of_follower
RaviRajJdu,Kurmikg,friend_of_follower
NandkishorLad3,@MamataOfficial,follower
NandkishorLad3,sureshparjapat0,friend_of_follower
NandkishorLad3,rsmahto7,friend_of_follower
NandkishorLad3,5achinKumar,friend_of_follower
NandkishorLad3,Biharfightsback,friend_of_follower
NandkishorLad3,Devendr53206672,friend_of_follower
NandkishorLad3,Kurmikg,friend_of_follower
munan_al,@MamataOfficial,follower
munan_al,sureshparjapat0,friend_of_follower
munan_al,rsmahto7,friend_of_follower
munan_al,5achinKumar,friend_of_follower
munan_al,Biharfightsback,friend_of_follower
munan_al,Devendr53206672,friend_of_follower
munan_al,Kurmikg,friend_of_follower
Zareenk05535761,@MamataOfficial,follower
ShaikhA86807284,Zareenk05535761,follower_of_follower
SyedSoh32706777,Zareenk05535761,follower_of_follower
rizwan___756,Zareenk05535761,follower_of_follower
iamrizwan756,Zareenk05535761,follower_of_follower
saber_sayyed,Zareenk05535761,follower_of_follower
nerbyfans,Zareenk05535761,follower_of_follower
agafonovaboles2,Zareenk05535761,follower_of_follower
Tonyn45Tony,Zareenk05535761,follower_of_follower
bestdiscussion,Zareenk05535761,follower_of_follower
Zareenk05535761,ShaikhA86807284,friend_of_follower
Zareenk05535761,SyedSoh32706777,friend_of_follower
Zareenk05535761,rizwan___756,friend_of_follower
Zareenk05535761,iamrizwan756,friend_of_follower
Zareenk05535761,saber_sayyed,friend_of_follower
Zareenk05535761,nerbyfans,friend_of_follower
Zareenk05535761,agafonovaboles2,friend_of_follower
Zareenk05535761,Tonyn45Tony,friend_of_follower
Zareenk05535761,bestdiscussion,friend_of_follower
Kuldeep50979722,@MamataOfficial,follower
Kuldeep50979722,ShaikhA86807284,friend_of_follower
Kuldeep50979722,SyedSoh32706777,friend_of_follower
Kuldeep50979722,rizwan___756,friend_of_follower
Kuldeep50979722,iamrizwan756,friend_of_follower
Kuldeep50979722,saber_sayyed,friend_of_follower
Kuldeep50979722,nerbyfans,friend_of_follower
Kuldeep50979722,agafonovaboles2,friend_of_follower
Kuldeep50979722,Tonyn45Tony,friend_of_follower
Kuldeep50979722,bestdiscussion,friend_of_follower
ManjarH59288015,@MamataOfficial,follower
ManjarH59288015,ShaikhA86807284,friend_of_follower
ManjarH59288015,SyedSoh32706777,friend_of_follower
ManjarH59288015,rizwan___756,friend_of_follower
ManjarH59288015,iamrizwan756,friend_of_follower
ManjarH59288015,saber_sayyed,friend_of_follower
ManjarH59288015,nerbyfans,friend_of_follower
ManjarH59288015,agafonovaboles2,friend_of_follower
ManjarH59288015,Tonyn45Tony,friend_of_follower
ManjarH59288015,bestdiscussion,friend_of_follower
amitrajpoot907,@MamataOfficial,follower
Dadatha24825912,amitrajpoot907,follower_of_follower
SonsinghRajput5,amitrajpoot907,follower_of_follower
GoluYadavRao5,amitrajpoot907,follower_of_follower
AbhishekSahuLa1,amitrajpoot907,follower_of_follower
RaoRavindrSingh,amitrajpoot907,follower_of_follower
ankeshl88098978,amitrajpoot907,follower_of_follower
Nobody86837862,amitrajpoot907,follower_of_follower
BantiLodhiRajp1,amitrajpoot907,follower_of_follower
AnilLod44898391,amitrajpoot907,follower_of_follower
NJilaadhyax,amitrajpoot907,follower_of_follower
AvantikaLaser,amitrajpoot907,follower_of_follower
Pradhan_Birari,amitrajpoot907,follower_of_follower
p_malgan,amitrajpoot907,follower_of_follower
DevrajsinghLod5,amitrajpoot907,follower_of_follower
somitralodhi,amitrajpoot907,follower_of_follower
LdhRghvdrsghRj1,amitrajpoot907,follower_of_follower
Rajajichauhan11,amitrajpoot907,follower_of_follower
Hariomb74987574,amitrajpoot907,follower_of_follower
mukeshsinghlo11,amitrajpoot907,follower_of_follower
RahulYo23484108,amitrajpoot907,follower_of_follower
amitrajpoot907,Dadatha24825912,friend_of_follower
amitrajpoot907,SonsinghRajput5,friend_of_follower
amitrajpoot907,GoluYadavRao5,friend_of_follower
amitrajpoot907,AbhishekSahuLa1,friend_of_follower
amitrajpoot907,RaoRavindrSingh,friend_of_follower
amitrajpoot907,ankeshl88098978,friend_of_follower
amitrajpoot907,Nobody86837862,friend_of_follower
amitrajpoot907,BantiLodhiRajp1,friend_of_follower
amitrajpoot907,AnilLod44898391,friend_of_follower
amitrajpoot907,NJilaadhyax,friend_of_follower
amitrajpoot907,AvantikaLaser,friend_of_follower
amitrajpoot907,Pradhan_Birari,friend_of_follower
amitrajpoot907,p_malgan,friend_of_follower
amitrajpoot907,DevrajsinghLod5,friend_of_follower
amitrajpoot907,somitralodhi,friend_of_follower
amitrajpoot907,LdhRghvdrsghRj1,friend_of_follower
amitrajpoot907,Rajajichauhan11,friend_of_follower
amitrajpoot907,Hariomb74987574,friend_of_follower
amitrajpoot907,mukeshsinghlo11,friend_of_follower
amitrajpoot907,RahulYo23484108,friend_of_follower
SayyadS19722713,@MamataOfficial,follower
SayyadS19722713,Dadatha24825912,friend_of_follower
SayyadS19722713,SonsinghRajput5,friend_of_follower
SayyadS19722713,GoluYadavRao5,friend_of_follower
SayyadS19722713,AbhishekSahuLa1,friend_of_follower
SayyadS19722713,RaoRavindrSingh,friend_of_follower
SayyadS19722713,ankeshl88098978,friend_of_follower
SayyadS19722713,Nobody86837862,friend_of_follower
SayyadS19722713,BantiLodhiRajp1,friend_of_follower
SayyadS19722713,AnilLod44898391,friend_of_follower
SayyadS19722713,NJilaadhyax,friend_of_follower
SayyadS19722713,AvantikaLaser,friend_of_follower
SayyadS19722713,Pradhan_Birari,friend_of_follower
SayyadS19722713,p_malgan,friend_of_follower
SayyadS19722713,DevrajsinghLod5,friend_of_follower
SayyadS19722713,somitralodhi,friend_of_follower
SayyadS19722713,LdhRghvdrsghRj1,friend_of_follower
SayyadS19722713,Rajajichauhan11,friend_of_follower
SayyadS19722713,Hariomb74987574,friend_of_follower
SayyadS19722713,mukeshsinghlo11,friend_of_follower
SayyadS19722713,RahulYo23484108,friend_of_follower
imfrancisco,@MamataOfficial,follower
tripath_lakshmi,@MamataOfficial,follower
Sourabh19321858,tripath_lakshmi,follower_of_follower
NaikKhemchand,tripath_lakshmi,follower_of_follower
risings20219801,tripath_lakshmi,follower_of_follower
Vail47087410,tripath_lakshmi,follower_of_follower
SrbPrb,tripath_lakshmi,follower_of_follower
ANURAGT53822939,tripath_lakshmi,follower_of_follower
MukeshG14030965,tripath_lakshmi,follower_of_follower
JeetuVe37324905,tripath_lakshmi,follower_of_follower
gulrezkhan84,tripath_lakshmi,follower_of_follower
Anjanishukla71,tripath_lakshmi,follower_of_follower
RajivKumarShri5,tripath_lakshmi,follower_of_follower
Abhishe65379856,tripath_lakshmi,follower_of_follower
gaganujjainmp,tripath_lakshmi,follower_of_follower
DrShashikantSi4,tripath_lakshmi,follower_of_follower
Deepend38565493,tripath_lakshmi,follower_of_follower
Sarcasticmirchi,tripath_lakshmi,follower_of_follower
Manohar05198901,tripath_lakshmi,follower_of_follower
preetam73515489,tripath_lakshmi,follower_of_follower
o7XudQentbc8QtE,tripath_lakshmi,follower_of_follower
ShwetaC74223862,tripath_lakshmi,follower_of_follower
tripath_lakshmi,Sourabh19321858,friend_of_follower
tripath_lakshmi,NaikKhemchand,friend_of_follower
tripath_lakshmi,risings20219801,friend_of_follower
tripath_lakshmi,Vail47087410,friend_of_follower
tripath_lakshmi,SrbPrb,friend_of_follower
tripath_lakshmi,ANURAGT53822939,friend_of_follower
tripath_lakshmi,MukeshG14030965,friend_of_follower
tripath_lakshmi,JeetuVe37324905,friend_of_follower
tripath_lakshmi,gulrezkhan84,friend_of_follower
tripath_lakshmi,Anjanishukla71,friend_of_follower
tripath_lakshmi,RajivKumarShri5,friend_of_follower
tripath_lakshmi,Abhishe65379856,friend_of_follower
tripath_lakshmi,gaganujjainmp,friend_of_follower
tripath_lakshmi,DrShashikantSi4,friend_of_follower
tripath_lakshmi,Deepend38565493,friend_of_follower
tripath_lakshmi,Sarcasticmirchi,friend_of_follower
tripath_lakshmi,Manohar05198901,friend_of_follower
tripath_lakshmi,preetam73515489,friend_of_follower
tripath_lakshmi,o7XudQentbc8QtE,friend_of_follower
tripath_lakshmi,ShwetaC74223862,friend_of_follower
SUJITSINGHBUXAR,@MamataOfficial,follower
AshwaniVarma20,SUJITSINGHBUXAR,follower_of_follower
RaghvendraBasti,SUJITSINGHBUXAR,follower_of_follower
JuliBharti11,SUJITSINGHBUXAR,follower_of_follower
Sandhya78302621,SUJITSINGHBUXAR,follower_of_follower
Priya03952958,SUJITSINGHBUXAR,follower_of_follower
PkKutty8,SUJITSINGHBUXAR,follower_of_follower
FahadAl26007626,SUJITSINGHBUXAR,follower_of_follower
sunilnishadmghr,SUJITSINGHBUXAR,follower_of_follower
Kneidel1,SUJITSINGHBUXAR,follower_of_follower
Sanjeev99630723,SUJITSINGHBUXAR,follower_of_follower
Juhana64965279,SUJITSINGHBUXAR,follower_of_follower
AbhiranjanRajp3,SUJITSINGHBUXAR,follower_of_follower
RadheshyamSahev,SUJITSINGHBUXAR,follower_of_follower
Rabiya_in,SUJITSINGHBUXAR,follower_of_follower
Jitendr39197773,SUJITSINGHBUXAR,follower_of_follower
Priyans38406466,SUJITSINGHBUXAR,follower_of_follower
syhongdfegh8wef,SUJITSINGHBUXAR,follower_of_follower
JiyaGup07793889,SUJITSINGHBUXAR,follower_of_follower
Gf19336812,SUJITSINGHBUXAR,follower_of_follower
Sonam71024208,SUJITSINGHBUXAR,follower_of_follower
SUJITSINGHBUXAR,AshwaniVarma20,friend_of_follower
SUJITSINGHBUXAR,RaghvendraBasti,friend_of_follower
SUJITSINGHBUXAR,JuliBharti11,friend_of_follower
SUJITSINGHBUXAR,Sandhya78302621,friend_of_follower
SUJITSINGHBUXAR,Priya03952958,friend_of_follower
SUJITSINGHBUXAR,PkKutty8,friend_of_follower
SUJITSINGHBUXAR,FahadAl26007626,friend_of_follower
SUJITSINGHBUXAR,sunilnishadmghr,friend_of_follower
SUJITSINGHBUXAR,Kneidel1,friend_of_follower
SUJITSINGHBUXAR,Sanjeev99630723,friend_of_follower
SUJITSINGHBUXAR,Juhana64965279,friend_of_follower
SUJITSINGHBUXAR,AbhiranjanRajp3,friend_of_follower
SUJITSINGHBUXAR,RadheshyamSahev,friend_of_follower
SUJITSINGHBUXAR,Rabiya_in,friend_of_follower
SUJITSINGHBUXAR,Jitendr39197773,friend_of_follower
SUJITSINGHBUXAR,Priyans38406466,friend_of_follower
SUJITSINGHBUXAR,syhongdfegh8wef,friend_of_follower
SUJITSINGHBUXAR,JiyaGup07793889,friend_of_follower
SUJITSINGHBUXAR,Gf19336812,friend_of_follower
SUJITSINGHBUXAR,Sonam71024208,friend_of_follower
PragyaS21890074,@MamataOfficial,follower
BhadmanExpe360,PragyaS21890074,follower_of_follower
BhandaraBjp4,PragyaS21890074,follower_of_follower
Mr_PeeKey,PragyaS21890074,follower_of_follower
Jitujakhar121,PragyaS21890074,follower_of_follower
MaGaMAgiCk1,PragyaS21890074,follower_of_follower
UgochukwuSochi,PragyaS21890074,follower_of_follower
soulllqueen,PragyaS21890074,follower_of_follower
Johnny_Shikongo,PragyaS21890074,follower_of_follower
JaisauterFolow,PragyaS21890074,follower_of_follower
SylvesterMotsh1,PragyaS21890074,follower_of_follower
TobiFakolade,PragyaS21890074,follower_of_follower
_iam_marlan,PragyaS21890074,follower_of_follower
inam2235,PragyaS21890074,follower_of_follower
thedivinelylost,PragyaS21890074,follower_of_follower
ArvindbhaiJayn1,PragyaS21890074,follower_of_follower
iswati_shree,PragyaS21890074,follower_of_follower
raghav_thatte,PragyaS21890074,follower_of_follower
JagamohanDash8,PragyaS21890074,follower_of_follower
SLaitphlang,PragyaS21890074,follower_of_follower
ShipraS82896936,PragyaS21890074,follower_of_follower
PragyaS21890074,BhadmanExpe360,friend_of_follower
PragyaS21890074,BhandaraBjp4,friend_of_follower
PragyaS21890074,Mr_PeeKey,friend_of_follower
PragyaS21890074,Jitujakhar121,friend_of_follower
PragyaS21890074,MaGaMAgiCk1,friend_of_follower
PragyaS21890074,UgochukwuSochi,friend_of_follower
PragyaS21890074,soulllqueen,friend_of_follower
PragyaS21890074,Johnny_Shikongo,friend_of_follower
PragyaS21890074,JaisauterFolow,friend_of_follower
PragyaS21890074,SylvesterMotsh1,friend_of_follower
PragyaS21890074,TobiFakolade,friend_of_follower
PragyaS21890074,_iam_marlan,friend_of_follower
PragyaS21890074,inam2235,friend_of_follower
PragyaS21890074,thedivinelylost,friend_of_follower
PragyaS21890074,ArvindbhaiJayn1,friend_of_follower
PragyaS21890074,iswati_shree,friend_of_follower
PragyaS21890074,raghav_thatte,friend_of_follower
PragyaS21890074,JagamohanDash8,friend_of_follower
PragyaS21890074,SLaitphlang,friend_of_follower
PragyaS21890074,ShipraS82896936,friend_of_follower
YogeshS08228311,@MamataOfficial,follower
YogeshS08228311,BhadmanExpe360,friend_of_follower
YogeshS08228311,BhandaraBjp4,friend_of_follower
YogeshS08228311,Mr_PeeKey,friend_of_follower
YogeshS08228311,Jitujakhar121,friend_of_follower
YogeshS08228311,MaGaMAgiCk1,friend_of_follower
YogeshS08228311,UgochukwuSochi,friend_of_follower
YogeshS08228311,soulllqueen,friend_of_follower
YogeshS08228311,Johnny_Shikongo,friend_of_follower
YogeshS08228311,JaisauterFolow,friend_of_follower
YogeshS08228311,SylvesterMotsh1,friend_of_follower
YogeshS08228311,TobiFakolade,friend_of_follower
YogeshS08228311,_iam_marlan,friend_of_follower
YogeshS08228311,inam2235,friend_of_follower
YogeshS08228311,thedivinelylost,friend_of_follower
YogeshS08228311,ArvindbhaiJayn1,friend_of_follower
YogeshS08228311,iswati_shree,friend_of_follower
YogeshS08228311,raghav_thatte,friend_of_follower
YogeshS08228311,JagamohanDash8,friend_of_follower
YogeshS08228311,SLaitphlang,friend_of_follower
YogeshS08228311,ShipraS82896936,friend_of_follower
RahulRa75970995,@MamataOfficial,follower
Amanroybbt,RahulRa75970995,follower_of_follower
ShoaibAlikhan19,RahulRa75970995,follower_of_follower
VikasGa80293276,RahulRa75970995,follower_of_follower
zandu001,RahulRa75970995,follower_of_follower
RahulRa75970995,Amanroybbt,friend_of_follower
RahulRa75970995,ShoaibAlikhan19,friend_of_follower
RahulRa75970995,VikasGa80293276,friend_of_follower
RahulRa75970995,zandu001,friend_of_follower
AjayKum27337808,@MamataOfficial,follower
imranansari4899,@MamataOfficial,follower
MdSajja64601384,imranansari4899,follower_of_follower
Intekha78081038,imranansari4899,follower_of_follower
imranansari4899,MdSajja64601384,friend_of_follower
imranansari4899,Intekha78081038,friend_of_follower
MugeshVeera4,@MamataOfficial,follower
Vasu_Durai_PTP,MugeshVeera4,follower_of_follower
Santhosh04092,MugeshVeera4,follower_of_follower
PDafte,MugeshVeera4,follower_of_follower
MugeshVeera4,Vasu_Durai_PTP,friend_of_follower
MugeshVeera4,Santhosh04092,friend_of_follower
MugeshVeera4,PDafte,friend_of_follower
PatraSamadhan,@MamataOfficial,follower
PatraSamadhan,Vasu_Durai_PTP,friend_of_follower
PatraSamadhan,Santhosh04092,friend_of_follower
PatraSamadhan,PDafte,friend_of_follower
MoreAffairs,@MamataOfficial,follower
MoreAffairs,Vasu_Durai_PTP,friend_of_follower
MoreAffairs,Santhosh04092,friend_of_follower
MoreAffairs,PDafte,friend_of_follower
SoumadeepPatra7,@MamataOfficial,follower
SoumadeepPatra7,Vasu_Durai_PTP,friend_of_follower
SoumadeepPatra7,Santhosh04092,friend_of_follower
SoumadeepPatra7,PDafte,friend_of_follower
ratnadeep_67,@MamataOfficial,follower
ratnadeep_67,Vasu_Durai_PTP,friend_of_follower
